Away Team Rank_current_season,Home Team Rank_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Home Cover
10,62,-3.5,0.5283,3.5,0.5192,0,0.667,29.3,5.8,0,1.0,19.5,9.3,8,0.5,11.1,-0.7,5,0.6,21.4,2.8,-3.5,3.5,0,0.477,8.1,0.2,0,0.482,0.7,-0.1,866,0.539,7.0,0.6,362,0.549,11.6,0.8,-3.5,3.5,0,0.485,8.4,0.5,0,0.469,1.2,-0.5,357,0.56,10.1,0.6,144,0.559,14.8,0.7,49.0,337.0,True
60,42,5.0,0.5192,-5.0,0.5283,0,0.286,10.1,-1.0,0,0.0,-5.0,-0.5,7,0.429,16.6,-2.5,5,0.4,22.8,-2.3,5.0,-5.0,0,0.495,0.0,0.0,0,0.517,-8.0,0.5,837,0.489,4.4,0.1,406,0.526,11.4,0.7,5.0,-5.0,0,0.508,2.4,0.4,0,0.551,-5.0,1.0,333,0.506,6.3,0.7,168,0.583,13.4,1.4,218.0,125.0,False
68,44,9.0,0.5283,-9.0,0.5192,0,0.571,6.6,-1.1,0,1.0,21.0,18.0,8,0.625,17.5,6.1,5,0.6,28.0,7.7,9.0,-9.0,0,0.494,5.0,0.1,0,0.522,-2.5,1.0,796,0.503,0.3,0.1,391,0.486,5.8,0.1,9.0,-9.0,0,0.494,3.9,-0.3,0,0.539,-2.8,1.0,328,0.502,-0.2,-0.4,174,0.465,5.1,-0.5,219.0,102.0,True
36,80,-5.0,0.5192,5.0,0.5283,0,0.286,17.0,3.0,0,0.0,0.0,0.0,7,0.143,9.6,-8.5,4,0.25,22.8,-6.5,-5.0,5.0,0,0.48,5.1,-0.4,0,0.417,-5.6,-1.7,791,0.522,4.1,0.3,356,0.49,8.8,-0.4,-5.0,5.0,0,0.509,5.5,0.2,0,0.519,-2.9,-0.1,335,0.492,3.5,-0.6,156,0.47,8.3,-1.3,14.0,170.0,True
90,4,18.5,0.5192,-18.5,0.5283,0,0.5,2.7,-2.9,0,0.0,0.0,0.0,7,0.857,26.9,7.6,4,0.75,32.3,2.3,18.5,-18.5,0,0.501,6.7,0.1,0,0.519,0.0,0.4,841,0.519,6.2,0.5,394,0.539,12.4,1.3,18.5,-18.5,0,0.486,3.5,0.2,0,0.451,-3.9,-0.3,337,0.511,7.3,0.8,162,0.503,13.3,1.1,291.0,294.0,True
88,32,8.0,0.5238,-8.0,0.5238,0,0.222,3.9,-9.8,0,0.0,-15.0,-7.5,8,0.429,10.5,-2.9,4,0.75,22.3,0.5,8.0,-8.0,0,0.477,1.9,-0.2,0,0.454,-5.4,-0.4,748,0.52,2.8,-0.1,348,0.515,9.1,-0.3,8.0,-8.0,0,0.487,0.5,0.0,0,0.435,-6.7,-0.4,323,0.511,4.0,-0.1,155,0.481,8.9,-1.1,346.0,296.0,
124,46,9.0,0.5192,-9.0,0.5283,0,0.5,8.7,-0.6,0,0.5,-5.5,1.5,7,0.429,27.1,5.2,6,0.5,33.0,6.8,9.0,-9.0,0,0.494,0.9,-0.6,0,0.505,-5.8,-0.5,799,0.48,3.4,-0.4,384,0.507,10.7,0.6,9.0,-9.0,0,0.475,-3.0,-1.3,0,0.455,-10.3,-2.2,318,0.466,-0.6,-0.8,162,0.471,5.5,-0.8,39.0,179.0,False
71,128,-4.5,0.5122,4.5,0.5349,0,0.429,6.0,-2.1,0,0.0,-16.0,-8.0,8,0.5,4.6,-0.1,4,0.5,7.0,-4.1,-4.5,4.5,0,0.493,1.4,-0.4,0,0.522,-5.6,0.2,773,0.503,0.0,0.0,365,0.457,3.9,-1.4,-4.5,4.5,0,0.521,1.8,0.0,0,0.536,-4.5,0.5,311,0.476,-2.9,-0.2,153,0.474,1.4,-0.7,252.0,26.0,False
136,43,13.5,0.5283,-13.5,0.5192,0,0.286,1.0,-2.8,0,0.4,-4.0,-1.4,7,0.429,7.6,-3.6,4,0.5,20.3,0.4,13.5,-13.5,0,0.552,4.9,1.0,0,0.552,-3.2,0.6,854,0.494,4.6,-0.1,425,0.553,11.6,1.2,13.5,-13.5,0,0.567,6.3,1.4,0,0.579,-2.2,1.1,335,0.5,4.6,-0.2,177,0.571,11.5,0.8,263.0,122.0,True
73,178,-3.5,0.5349,3.5,0.5122,0,0.571,16.8,0.0,0,0.0,-17.0,-15.5,7,0.5,2.6,1.2,1,1.0,23.5,18.0,-3.5,3.5,0,0.494,0.6,0.3,0,0.429,-6.6,-1.2,816,0.502,2.0,-0.2,363,0.492,7.1,0.1,-3.5,3.5,0,0.5,1.4,0.6,0,0.405,-6.4,-1.6,305,0.509,1.3,-0.1,139,0.533,6.8,0.3,29.0,255.0,False
142,126,3.5,0.5349,-3.5,0.5122,0,0.5,13.4,4.3,0,0.5,7.0,11.3,7,0.429,6.6,-1.1,2,0.5,17.7,1.8,3.5,-3.5,0,0.534,4.1,0.6,0,0.54,-2.5,0.9,732,0.49,-0.5,-0.6,320,0.44,3.7,-1.8,3.5,-3.5,0,0.522,5.7,0.6,0,0.538,-0.4,1.3,292,0.497,2.9,0.0,133,0.455,7.1,-1.2,81.0,131.0,
169,89,11.0,0.5238,-11.0,0.5238,0,0.333,5.0,-2.6,0,0.333,-4.0,-1.8,8,0.625,10.6,-1.9,6,0.667,15.0,-1.8,11.0,-11.0,0,0.537,3.2,1.3,0,0.536,-4.7,1.1,851,0.521,5.2,0.3,403,0.539,10.9,0.8,11.0,-11.0,0,0.546,3.1,1.6,0,0.561,-3.5,1.6,325,0.491,1.5,-0.4,160,0.541,7.7,1.0,330.0,286.0,True
200,87,15.0,0.5238,-15.0,0.5238,0,0.4,7.8,-2.8,0,0.0,0.0,0.0,6,0.167,3.2,-8.8,4,0.0,5.8,-10.9,15.0,-15.0,0,0.488,2.6,-0.1,0,0.483,-4.5,-0.4,247,0.521,6.0,0.7,114,0.509,12.3,1.1,15.0,-15.0,0,0.497,3.9,0.2,0,0.506,-0.9,0.6,233,0.517,6.8,0.7,113,0.505,12.6,1.1,109.0,106.0,False
118,195,1.0,0.5192,-1.0,0.5283,0,0.714,3.1,4.0,0,0.75,-1.4,5.6,7,0.429,1.3,-2.4,3,0.667,12.3,0.5,1.0,-1.0,0,0.542,1.2,0.4,0,0.576,-4.7,1.3,670,0.489,2.5,-0.5,285,0.484,9.5,-0.8,1.0,-1.0,0,0.533,3.1,0.4,0,0.574,-2.8,1.7,300,0.5,4.2,0.1,122,0.466,10.4,-0.8,148.0,47.0,False
241,55,22.0,0.5283,-22.0,0.5192,0,0.8,1.0,3.9,0,0.667,-16.0,1.5,8,0.375,15.0,1.6,5,0.4,22.4,4.2,22.0,-22.0,0,0.5,-2.8,-0.7,0,0.517,-9.1,-1.4,722,0.489,3.5,-0.4,349,0.476,8.9,0.0,22.0,-22.0,0,0.503,-5.3,-0.9,0,0.528,-11.8,-1.3,302,0.483,6.8,-0.2,155,0.5,13.0,0.8,5.0,257.0,True
205,145,6.0,0.5192,-6.0,0.5283,0,0.286,-3.6,-1.6,0,0.0,-16.3,-4.8,5,0.4,6.8,0.0,3,0.333,16.3,1.3,6.0,-6.0,0,0.507,2.9,0.6,0,0.519,-3.0,0.7,782,0.518,5.1,0.3,336,0.532,11.8,0.8,6.0,-6.0,0,0.511,4.1,0.5,0,0.519,-2.2,0.7,306,0.508,6.0,0.7,130,0.543,13.2,1.4,197.0,2.0,True
258,86,13.5,0.5349,-13.5,0.5122,0,0.333,-2.6,-3.8,0,0.0,-28.0,-11.7,5,0.4,18.5,2.6,2,0.0,30.7,-8.0,13.5,-13.5,0,0.496,-1.8,-0.8,0,0.49,-8.8,-1.8,692,0.493,8.0,0.4,295,0.507,14.7,0.9,13.5,-13.5,0,0.475,-2.2,-1.0,0,0.455,-10.2,-2.6,301,0.503,8.2,0.5,126,0.544,15.7,1.2,84.0,187.0,False
294,49,24.0,0.5192,-24.0,0.5283,0,0.4,3.9,2.0,0,0.5,-4.3,6.0,7,0.857,12.0,6.0,4,0.75,17.0,1.4,24.0,-24.0,0,0.485,0.1,-0.2,0,0.478,-5.8,-0.3,827,0.511,5.4,0.6,403,0.516,10.6,0.6,24.0,-24.0,0,0.472,-2.8,-0.9,0,0.482,-9.2,-0.4,327,0.505,7.2,0.9,160,0.516,12.5,1.2,343.0,67.0,False
215,183,5.5,0.5283,-5.5,0.5192,0,0.429,8.0,1.1,0,0.0,3.0,-2.3,9,0.222,-2.4,-5.2,3,0.333,12.7,6.0,5.5,-5.5,0,0.501,-2.1,0.2,0,0.536,-6.2,1.3,299,0.524,6.1,0.9,115,0.571,12.0,1.9,5.5,-5.5,0,0.493,-0.5,0.1,0,0.535,-4.6,1.4,234,0.518,8.9,0.4,102,0.546,15.5,1.5,30.0,336.0,False
312,57,23.5,0.5192,-23.5,0.5283,0,0.375,-6.0,-1.7,0,0.4,-15.4,-3.0,6,0.333,13.4,-1.5,2,1.0,30.7,18.3,23.5,-23.5,0,0.523,-3.3,-0.1,0,0.466,-11.0,-1.0,776,0.509,4.5,0.7,352,0.497,10.6,0.4,23.5,-23.5,0,0.523,-2.9,-0.1,0,0.466,-10.6,-1.0,316,0.532,7.3,1.3,136,0.541,14.6,2.0,329.0,25.0,False
311,74,18.5,0.5192,-18.5,0.5283,0,0.429,0.0,-0.9,0,0.4,-4.0,0.7,5,0.4,21.0,1.2,4,0.25,24.2,-0.3,18.5,-18.5,0,0.473,-2.0,-0.8,0,0.453,-9.1,-0.9,763,0.5,1.3,0.0,343,0.497,7.0,0.0,18.5,-18.5,0,0.459,-0.4,-0.9,0,0.414,-8.5,-1.6,324,0.516,5.8,0.5,148,0.487,11.7,0.4,80.0,154.0,True
333,58,22.0,0.5283,-22.0,0.5192,0,0.5,-11.0,-2.7,0,0.4,-25.2,-5.2,7,0.714,12.4,5.1,5,0.6,15.0,2.5,22.0,-22.0,0,0.449,-2.3,-0.8,0,0.506,-7.6,0.4,843,0.522,5.8,0.7,385,0.525,11.6,1.1,22.0,-22.0,0,0.461,-2.6,-0.6,0,0.516,-8.2,0.8,327,0.512,3.5,0.2,162,0.528,10.1,1.0,78.0,34.0,False
346,157,14.5,0.5122,-14.5,0.5349,0,0.333,-10.6,-5.1,0,0.5,-21.5,-6.5,7,0.143,0.7,-4.6,2,0.5,17.5,-4.0,14.5,-14.5,0,0.524,-3.8,0.1,0,0.558,-9.9,0.0,773,0.494,-1.4,-0.4,376,0.458,2.3,-1.4,14.5,-14.5,0,0.53,-2.5,0.6,0,0.561,-9.5,0.6,309,0.508,-3.0,0.0,162,0.453,0.6,-0.9,288.0,254.0,False
336,209,13.0,0.5238,-13.0,0.5238,0,0.2,2.5,-1.9,0,0.2,-21.2,-1.9,7,0.714,0.7,3.2,3,0.333,-3.0,-5.2,13.0,-13.0,0,0.453,-4.9,-1.4,0,0.418,-11.5,-2.1,651,0.491,-0.7,-0.6,271,0.458,3.5,-1.3,13.0,-13.0,0,0.459,-8.6,-1.5,0,0.4,-16.2,-2.6,291,0.489,-1.5,-0.7,122,0.454,2.0,-1.5,69.0,68.0,True
223,354,-4.5,0.5283,4.5,0.5192,0,0.75,7.2,5.4,0,0.6,-9.6,-0.7,6,0.833,-19.3,0.8,1,1.0,42.0,3.5,-4.5,4.5,0,0.518,-5.0,-0.6,0,0.508,-12.1,-0.8,228,0.553,-6.8,1.0,75,0.547,1.9,1.1,-4.5,4.5,0,0.526,-3.4,-0.2,0,0.509,-10.9,-0.6,194,0.552,-8.6,0.9,67,0.522,0.2,0.8,237.0,90.0,True
323,357,-3.5,0.5192,3.5,0.5283,0,0.4,6.2,-4.1,0,0.333,-12.0,-1.7,9,0.222,-10.9,-5.7,1,0.0,12.7,-4.5,-3.5,3.5,0,0.467,-4.8,-0.6,0,0.493,-9.4,0.2,227,0.493,-3.5,-0.6,98,0.474,2.6,-0.5,-3.5,3.5,0,0.462,-2.0,-0.4,0,0.466,-7.4,-0.3,208,0.49,0.7,-0.5,96,0.462,8.3,-0.7,65.0,194.0,False
2,3,2.5,0.5122,-2.5,0.5349,0,0.833,20.1,8.8,0,0.0,0.0,0.0,7,0.571,22.1,3.9,4,0.75,37.3,+7.5,2.5,-2.5,0,0.516,3.4,0.3,0,0.493,-5.0,-0.7,938,0.525,13.9,0.5,424,0.55,20.5,1.2,2.5,-2.5,0,0.531,5.4,0.9,0,0.455,-2.5,-0.7,358,0.52,12.1,0.3,167,0.528,18.7,0.4,17.0,75.0,True
7,13,2.0,0.5192,-2.0,0.5283,0,0.375,10.6,-1.5,0,0.0,-9.0,-13.0,7,0.429,9.6,-0.6,2,0.5,33.0,+6.8,2.0,-2.0,0,0.496,4.5,0.2,0,0.478,-4.1,-1.1,930,0.521,9.3,0.5,400,0.541,14.5,0.5,2.0,-2.0,0,0.505,4.8,0.9,0,0.491,-1.8,0.0,369,0.522,8.7,0.6,153,0.53,13.7,0.3,4.0,190.0,False
10,8,5.5,0.5192,-5.5,0.5283,0,0.857,20.9,3.6,0,1.0,4.0,6.5,6,0.5,21.8,0.8,3,0.333,33.3,-2.3,5.5,-5.5,0,0.527,5.6,0.5,0,0.576,-1.8,0.8,790,0.529,4.2,0.6,371,0.555,11.1,1.2,5.5,-5.5,0,0.52,4.9,0.4,0,0.561,-1.6,1.0,326,0.527,5.0,0.8,153,0.536,11.9,1.2,160.0,126.0,True
12,24,4.0,0.5192,-4.0,0.5283,0,0.714,22.0,8.8,0,0.0,-14.0,-8.5,8,0.5,28.1,5.6,7,0.571,32.0,+7.1,4.0,-4.0,0,0.514,7.4,0.6,0,0.486,-1.8,-0.3,819,0.51,7.2,0.1,393,0.521,13.7,0.1,4.0,-4.0,0,0.485,6.1,0.3,0,0.394,-3.3,-1.4,331,0.492,5.9,0.1,175,0.471,11.3,-0.4,223.0,162.0,True
20,17,2.5,0.5192,-2.5,0.5283,0,0.429,12.0,0.4,0,0.0,-38.0,-31.5,8,0.5,23.0,-4.2,5,0.8,41.0,+3.5,2.5,-2.5,0,0.52,5.4,0.6,0,0.528,-4.8,0.0,860,0.521,8.8,0.4,384,0.523,14.9,0.3,2.5,-2.5,0,0.551,9.2,0.9,0,0.594,0.4,0.6,337,0.536,7.5,0.7,156,0.533,13.7,0.7,20.0,59.0,True
16,29,5.5,0.5192,-5.5,0.5283,0,0.75,18.6,5.9,0,1.0,1.0,6.5,7,0.571,16.1,1.6,3,0.667,30.3,+5.3,5.5,-5.5,0,0.501,5.4,0.2,0,0.52,-1.9,1.0,799,0.524,4.0,0.5,370,0.548,9.9,0.9,5.5,-5.5,0,0.495,1.1,0.0,0,0.515,-5.7,1.2,327,0.53,3.9,0.7,158,0.568,9.5,1.4,233.0,176.0,True
6,53,-4.5,0.5192,4.5,0.5283,0,0.571,16.9,1.1,0,0.0,0.0,0.0,8,0.143,8.5,-8.9,5,0.2,17.2,-9.1,-4.5,4.5,0,0.517,11.8,0.7,0,0.513,4.3,-0.3,850,0.53,7.2,0.6,398,0.53,13.3,0.9,-4.5,4.5,0,0.514,9.2,0.0,0,0.509,2.1,-0.7,343,0.53,6.9,0.9,168,0.542,13.6,1.6,133.0,62.0,True
32,102,-5.0,0.5192,5.0,0.5283,0,0.5,10.6,-0.6,0,0.0,0.0,0.0,9,0.143,5.6,-3.6,7,0.167,8.3,-4.1,-5.0,5.0,0,0.531,8.7,0.5,0,0.504,1.9,-0.1,815,0.481,2.0,-0.5,414,0.521,8.3,0.1,-5.0,5.0,0,0.534,7.9,0.4,0,0.476,0.7,-1.2,322,0.481,0.7,-0.3,173,0.53,6.8,0.4,173.0,175.0,False
106,14,16.5,0.5238,-16.5,0.5238,0,0.286,3.4,-3.1,0,0.0,0.0,0.0,8,0.625,22.0,4.6,4,0.25,23.5,-2.8,16.5,-16.5,0,0.504,5.2,-0.3,0,0.498,-2.6,-0.7,845,0.509,9.4,0.6,364,0.489,16.0,0.7,16.5,-16.5,0,0.531,8.9,-0.2,0,0.596,3.4,0.3,340,0.475,5.9,0.0,150,0.443,10.6,-0.4,338.0,89.0,True
148,144,4.5,0.5192,-4.5,0.5283,0,0.571,11.0,4.2,0,0.5,-3.5,2.5,6,0.5,12.7,5.0,1,0.0,33.8,-3.5,4.5,-4.5,0,0.57,4.5,1.8,0,0.511,-4.9,0.0,490,0.501,0.4,0.2,197,0.44,7.5,-1.5,4.5,-4.5,0,0.57,4.5,1.8,0,0.511,-4.9,0.0,295,0.5,2.4,0.0,116,0.407,8.5,-2.4,285.0,191.0,False
217,38,19.0,0.5283,-19.0,0.5192,0,0.667,1.3,-3.7,0,0.0,-47.0,-28.5,6,0.5,25.3,7.8,3,0.667,40.0,+12.7,19.0,-19.0,0,0.485,0.9,-0.3,0,0.468,-6.9,-1.2,784,0.529,7.7,1.2,359,0.563,14.0,1.9,19.0,-19.0,0,0.485,-0.2,-0.2,0,0.5,-6.9,-0.8,316,0.518,6.9,1.3,138,0.596,13.8,2.5,358.0,328.0,False
175,142,6.0,0.5238,-6.0,0.5238,0,0.667,8.1,2.5,0,1.0,9.0,12.5,7,0.714,7.3,2.6,3,0.667,10.0,-0.8,6.0,-6.0,0,0.47,1.2,-0.2,0,0.472,-4.9,-0.4,426,0.524,5.7,0.6,158,0.574,12.1,1.4,6.0,-6.0,0,0.46,0.3,0.0,0,0.431,-5.1,-0.1,316,0.536,7.7,0.4,130,0.583,13.7,1.3,120.0,22.0,False
237,52,20.0,0.5283,-20.0,0.5192,0,0.625,1.9,-0.3,0,0.5,-12.5,-1.8,8,0.5,10.0,-0.1,3,0.333,20.0,-2.0,20.0,-20.0,0,0.466,-6.2,-0.9,0,0.481,-11.8,-0.7,792,0.528,5.0,0.1,384,0.548,11.7,1.0,20.0,-20.0,0,0.478,-7.9,-0.9,0,0.461,-14.7,-1.4,310,0.498,2.6,-0.4,143,0.554,9.5,1.0,268.0,209.0,False
95,229,-6.0,0.5238,6.0,0.5238,0,0.167,2.5,-2.6,0,0.0,0.0,0.0,7,0.286,0.9,-8.5,3,0.333,8.0,-8.7,-6.0,6.0,0,0.499,5.4,0.4,0,0.463,-2.7,-0.3,778,0.513,3.2,0.1,362,0.541,9.0,0.5,-6.0,6.0,0,0.475,2.0,0.1,0,0.491,-4.2,1.1,305,0.468,0.2,-0.7,151,0.566,6.6,1.1,225.0,306.0,False
126,215,-2.5,0.5238,2.5,0.5238,0,0.714,13.1,7.6,0,0.0,0.0,0.0,6,0.333,3.0,-2.8,3,0.333,20.4,+0.2,-2.5,2.5,0,0.554,3.8,1.3,0,0.55,-4.0,0.5,679,0.485,3.4,-0.1,286,0.5,10.0,0.1,-2.5,2.5,0,0.557,7.3,1.4,0,0.547,-0.7,0.0,308,0.482,4.5,-0.1,123,0.504,12.2,0.5,253.0,182.0,True
93,244,-9.0,0.5283,9.0,0.5192,0,0.375,7.7,-0.1,0,0.0,-4.5,-1.3,7,0.714,5.4,5.8,2,0.5,25.0,+15.8,-9.0,9.0,0,0.484,-1.7,0.2,0,0.464,-7.8,-0.4,673,0.481,-2.5,-0.6,295,0.463,3.1,-0.8,-9.0,9.0,0,0.503,2.9,0.8,0,0.457,-4.5,-0.5,283,0.496,-0.6,-0.6,125,0.496,5.4,-0.3,87.0,91.0,False
48,262,-14.5,0.5122,14.5,0.5349,0,0.4,9.0,5.0,0,0.0,0.0,0.0,7,0.667,-2.6,-0.6,2,0.0,9.0,-1.5,-14.5,14.5,0,0.525,5.4,0.6,0,0.514,-1.4,0.2,789,0.479,2.3,-0.2,376,0.451,7.9,-0.4,-14.5,14.5,0,0.517,8.4,0.7,0,0.467,2.7,-0.4,305,0.49,2.2,0.1,139,0.475,7.4,-0.5,266.0,94.0,False
99,246,-7.0,0.5283,7.0,0.5192,0,1.0,11.9,4.9,0,1.0,9.0,3.8,9,0.667,-3.8,-0.5,4,0.5,3.3,-1.8,-7.0,7.0,0,0.511,0.6,-0.1,0,0.497,-4.4,-0.3,281,0.498,1.9,0.1,115,0.461,7.8,-0.9,-7.0,7.0,0,0.535,4.0,0.7,0,0.504,-0.6,-0.3,232,0.511,0.9,0.0,96,0.479,6.0,-0.9,279.0,32.0,False
212,170,4.5,0.5349,-4.5,0.5122,0,0.571,4.4,3.8,0,0.5,-6.8,2.4,6,0.6,10.0,-3.9,1,1.0,41.7,+1.0,4.5,-4.5,0,0.482,4.7,0.4,0,0.467,-2.9,0.0,663,0.525,4.5,0.3,271,0.542,12.3,0.6,4.5,-4.5,0,0.461,3.2,-0.1,0,0.451,-3.9,-0.2,294,0.476,5.1,-1.0,111,0.459,14.3,-1.1,192.0,349.0,False
257,132,8.0,0.5192,-8.0,0.5283,0,0.5,1.9,-2.6,0,0.667,-5.3,0.5,6,0.333,0.1,-0.8,1,0.0,13.0,-3.0,8.0,-8.0,0,0.494,1.1,-0.1,0,0.491,-6.2,0.1,307,0.507,1.0,0.6,157,0.5,7.2,0.4,8.0,-8.0,0,0.498,2.2,-0.2,0,0.54,-4.4,0.4,259,0.5,3.0,0.6,130,0.519,9.4,1.0,235.0,273.0,True
183,226,-2.0,0.5238,2.0,0.5238,0,0.333,4.7,-2.6,0,0.333,-3.3,0.0,8,0.5,-4.1,-3.3,1,1.0,33.0,+4.5,-2.0,2.0,0,0.526,-0.8,0.5,0,0.55,-5.7,1.0,250,0.553,0.2,1.3,99,0.571,6.7,2.3,-2.0,2.0,0,0.504,-0.3,0.4,0,0.472,-6.5,-0.2,228,0.551,4.6,1.2,94,0.581,11.4,2.3,61.0,55.0,False
127,271,-4.5,0.5238,4.5,0.5238,0,0.375,11.0,-0.2,0,0.0,0.0,0.0,7,0.571,0.2,-1.8,1,1.0,28.5,+13.5,-4.5,4.5,0,0.483,1.0,-0.2,0,0.456,-4.5,-0.6,322,0.492,-1.1,-0.3,134,0.436,3.6,-1.3,-4.5,4.5,0,0.453,-0.6,-0.4,0,0.397,-7.0,-1.3,216,0.488,-2.8,-0.2,92,0.413,1.4,-1.6,100.0,8.0,True
208,211,2.0,0.5238,-2.0,0.5238,0,0.5,7.5,-3.2,0,0.333,-5.3,-2.3,6,0.333,1.1,-2.8,1,0.0,18.5,-3.5,2.0,-2.0,0,0.516,3.5,0.5,0,0.457,-7.2,-0.9,680,0.492,5.4,0.0,285,0.48,12.1,0.0,2.0,-2.0,0,0.521,4.0,0.6,0,0.461,-5.8,-0.7,230,0.504,7.7,-0.1,81,0.519,15.3,0.9,0.0,198.0,False
147,308,-5.0,0.5283,5.0,0.5192,0,0.571,8.1,3.7,0,0.5,-9.0,0.3,8,0.75,-4.2,1.0,1,0.0,0.0,-14.5,-5.0,5.0,0,0.491,0.5,-0.5,0,0.519,-6.4,-0.4,345,0.51,-3.4,-0.5,125,0.472,5.2,-0.4,-5.0,5.0,0,0.497,0.8,-0.1,0,0.542,-5.4,-0.1,297,0.509,-3.4,-0.6,106,0.481,4.7,-0.4,183.0,206.0,False
302,173,10.5,0.5238,-10.5,0.5238,0,0.5,-7.1,-5.0,0,0.5,-21.8,-4.8,6,0.6,6.3,1.8,4,0.75,17.4,+6.4,10.5,-10.5,0,0.503,1.0,0.2,0,0.499,-6.2,0.2,753,0.468,1.4,-0.6,347,0.496,8.3,0.4,10.5,-10.5,0,0.536,2.8,0.4,0,0.532,-4.7,0.6,316,0.498,1.7,-0.3,149,0.521,7.8,0.5,184.0,161.0,False
232,261,2.0,0.5349,-2.0,0.5122,0,0.429,1.5,-6.8,0,0.5,-7.5,-0.4,8,0.625,3.9,1.7,4,0.75,14.6,+1.8,2.0,-2.0,0,0.486,-1.4,-0.4,0,0.489,-7.8,-0.4,273,0.528,0.1,-0.1,106,0.476,5.4,-0.8,2.0,-2.0,0,0.491,-0.1,-0.4,0,0.507,-6.8,-0.5,224,0.527,-1.5,-0.3,89,0.489,4.0,-0.8,361.0,248.0,False
359,98,25.5,0.5192,-25.5,0.5283,0,0.429,-26.6,-4.0,0,0.429,-26.6,-4.0,7,0.5,3.9,-0.5,3,0.333,10.0,-1.5,25.5,-25.5,0,0.476,-5.7,-1.0,0,0.48,-12.9,-1.6,790,0.519,5.9,0.5,358,0.504,10.8,0.3,25.5,-25.5,0,0.5,-4.9,-0.5,0,0.512,-13.0,-0.6,320,0.516,7.7,0.2,150,0.51,12.6,0.4,7.0,352.0,
295,242,6.5,0.5238,-6.5,0.5238,0,0.5,-4.3,-2.3,0,0.667,-13.0,2.3,8,0.375,-9.3,2.4,2,0.5,1.5,+3.0,6.5,-6.5,0,0.477,-1.8,-0.3,0,0.455,-9.1,-0.3,689,0.524,1.1,0.7,258,0.52,9.6,0.9,6.5,-6.5,0,0.479,-1.3,-0.1,0,0.453,-8.3,-0.1,310,0.56,4.3,1.5,108,0.542,13.7,1.9,215.0,82.0,False
260,318,-3.0,0.5349,3.0,0.5122,0,0.375,-7.3,-1.7,0,0.2,-14.8,-6.2,7,0.429,-4.1,-0.3,0,0.0,39.0,--,-3.0,3.0,0,0.474,1.6,-0.3,0,0.474,-2.5,-0.1,270,0.45,-1.1,-0.7,106,0.377,3.5,-2.4,-3.0,3.0,0,0.477,2.6,-0.4,0,0.483,-1.6,-0.5,227,0.436,-5.3,-1.0,97,0.381,-1.5,-2.4,108.0,112.0,True
289,347,2.5,0.5283,-2.5,0.5192,0,0.667,3.6,5.8,0,1.0,-5.3,4.9,8,0.5,-6.1,-2.2,2,1.0,13.7,+6.0,2.5,-2.5,0,0.485,-4.5,-0.6,0,0.495,-11.2,-0.6,690,0.491,-1.6,-0.4,303,0.539,5.2,0.9,2.5,-2.5,0,0.502,-1.2,-0.3,0,0.54,-7.0,0.0,289,0.468,-2.8,-0.9,121,0.483,3.4,-0.4,260.0,70.0,True
